id,entry_id,label,type,name,link,graphics,component_entry_ids
entry_17,17,"ERBB2, CD340, HER-2, HER-2/neu, HER2, MLN_19, MLN-19, NEU, NGL, TKR1, VSCN2, c-ERB-2, c-ERB2, p185(erbB2)",gene,hsa:2064,https://www.kegg.jp/dbget-bin/www_bget?hsa:2064,"{""name"": ""ERBB2, CD340, HER-2, HER-2/neu, HER2, MLN_19, MLN-19, NEU, NGL, TKR1, VSCN2, c-ERB-2, c-ERB2, p185(erbB2)"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 200, ""y"": 366, ""width"": 46, ""height"": 17}",[]
entry_18,18,"ERBB2, CD340, HER-2, HER-2/neu, HER2, MLN_19, MLN-19, NEU, NGL, TKR1, VSCN2, c-ERB-2, c-ERB2, p185(erbB2)",gene,hsa:2064,https://www.kegg.jp/dbget-bin/www_bget?hsa:2064,"{""name"": ""ERBB2, CD340, HER-2, HER-2/neu, HER2, MLN_19, MLN-19, NEU, NGL, TKR1, VSCN2, c-ERB-2, c-ERB2, p185(erbB2)"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 200, ""y"": 349, ""width"": 46, ""height"": 17}",[]
entry_19,19,"EGFR, ERBB, ERBB1, ERRP, HER1, NISBD2, NNCIS, PIG61, mENA",gene,hsa:1956,https://www.kegg.jp/dbget-bin/www_bget?hsa:1956,"{""name"": ""EGFR, ERBB, ERBB1, ERRP, HER1, NISBD2, NNCIS, PIG61, mENA"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 200, ""y"": 268, ""width"": 46, ""height"": 17}",[]
entry_20,20,"EGFR, ERBB, ERBB1, ERRP, HER1, NISBD2, NNCIS, PIG61, mENA",gene,hsa:1956,https://www.kegg.jp/dbget-bin/www_bget?hsa:1956,"{""name"": ""EGFR, ERBB, ERBB1, ERRP, HER1, NISBD2, NNCIS, PIG61, mENA"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 200, ""y"": 217, ""width"": 46, ""height"": 17}",[]
entry_21,21,Pancreatic cancer,map,path:hsa05212,https://www.kegg.jp/dbget-bin/www_bget?hsa05212,"{""name"": ""Pancreatic cancer"", ""type"": ""roundrectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 927, ""y"": 93, ""width"": 102, ""height"": 34}",[]
entry_22,22,mTOR signaling pathway,map,path:hsa04150,https://www.kegg.jp/dbget-bin/www_bget?hsa04150,"{""name"": ""mTOR signaling pathway"", ""type"": ""roundrectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 739, ""y"": 610, ""width"": 102, ""height"": 34}",[]
entry_23,23,Endometrial cancer,map,path:hsa05213,https://www.kegg.jp/dbget-bin/www_bget?hsa05213,"{""name"": ""Endometrial cancer"", ""type"": ""roundrectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 927, ""y"": 698, ""width"": 102, ""height"": 34}",[]
entry_24,24,C00076,compound,cpd:C00076,https://www.kegg.jp/dbget-bin/www_bget?C00076,"{""name"": ""C00076"", ""type"": ""circle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 559, ""y"": 146, ""width"": 8, ""height"": 8}",[]
entry_25,25,C00165,compound,cpd:C00165,https://www.kegg.jp/dbget-bin/www_bget?C00165,"{""name"": ""C00165"", ""type"": ""circle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 448, ""y"": 193, ""width"": 8, ""height"": 8}",[]
entry_26,26,C01245,compound,cpd:C01245,https://www.kegg.jp/dbget-bin/www_bget?C01245,"{""name"": ""C01245"", ""type"": ""circle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 448, ""y"": 146, ""width"": 8, ""height"": 8}",[]
entry_27,27,GSK3B,gene,hsa:2932,https://www.kegg.jp/dbget-bin/www_bget?hsa:2932,"{""name"": ""GSK3B"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 542, ""y"": 655, ""width"": 46, ""height"": 17}",[]
entry_28,28,"EIF4EBP1, 4E-BP1, 4EBP1, BP-1, PHAS-I",gene,hsa:1978,https://www.kegg.jp/dbget-bin/www_bget?hsa:1978,"{""name"": ""EIF4EBP1, 4E-BP1, 4EBP1, BP-1, PHAS-I"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 619, ""y"": 594, ""width"": 46, ""height"": 17}",[]
entry_29,29,"RPS6KB1, PS6K, S6K, S6K-beta-1, S6K1, STK14A, p70_S6KA, p70(S6K)-alpha, p70-S6K, p70-alpha...",gene,hsa:6198 hsa:6199,https://www.kegg.jp/dbget-bin/www_bget?hsa:6198+hsa:6199,"{""name"": ""RPS6KB1, PS6K, S6K, S6K-beta-1, S6K1, STK14A, p70_S6KA, p70(S6K)-alpha, p70-S6K, p70-alpha..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 619, ""y"": 566, ""width"": 46, ""height"": 17}",[]
entry_30,30,"CDKN1A, CAP20, CDKN1, CIP1, MDA-6, P21, SDI1, WAF1, p21CIP1",gene,hsa:1026,https://www.kegg.jp/dbget-bin/www_bget?hsa:1026,"{""name"": ""CDKN1A, CAP20, CDKN1, CIP1, MDA-6, P21, SDI1, WAF1, p21CIP1"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 542, ""y"": 712, ""width"": 46, ""height"": 17}",[]
entry_31,31,"CDKN1B, CDKN4, KIP1, MEN1B, MEN4, P27KIP1",gene,hsa:1027,https://www.kegg.jp/dbget-bin/www_bget?hsa:1027,"{""name"": ""CDKN1B, CDKN4, KIP1, MEN1B, MEN4, P27KIP1"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 542, ""y"": 687, ""width"": 46, ""height"": 17}",[]
entry_32,32,"MTOR, FRAP, FRAP1, FRAP2, RAFT1, RAPT1, SKS",gene,hsa:2475,https://www.kegg.jp/dbget-bin/www_bget?hsa:2475,"{""name"": ""MTOR, FRAP, FRAP1, FRAP2, RAFT1, RAPT1, SKS"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 542, ""y"": 582, ""width"": 46, ""height"": 17}",[]
entry_33,33,PAK4...,gene,hsa:10298 hsa:106821730 hsa:5058 hsa:5062 hsa:5063 hsa:56924 hsa:57144,https://www.kegg.jp/dbget-bin/www_bget?hsa:10298+hsa:106821730+hsa:5058+hsa:5062+hsa:5063+hsa:56924+hsa:57144,"{""name"": ""PAK4..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 549, ""y"": 369, ""width"": 46, ""height"": 17}",[]
entry_34,34,"NCK1, NCK, NCKalpha, nck-1...",gene,hsa:4690 hsa:8440,https://www.kegg.jp/dbget-bin/www_bget?hsa:4690+hsa:8440,"{""name"": ""NCK1, NCK, NCKalpha, nck-1..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 454, ""y"": 369, ""width"": 46, ""height"": 17}",[]
entry_35,35,"STAT5A, MGF, STAT5...",gene,hsa:6776 hsa:6777,https://www.kegg.jp/dbget-bin/www_bget?hsa:6776+hsa:6777,"{""name"": ""STAT5A, MGF, STAT5..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 502, ""y"": 263, ""width"": 46, ""height"": 17}",[]
entry_36,36,"ERBB2, CD340, HER-2, HER-2/neu, HER2, MLN_19, MLN-19, NEU, NGL, TKR1, VSCN2, c-ERB-2, c-ERB2, p185(erbB2)",gene,hsa:2064,https://www.kegg.jp/dbget-bin/www_bget?hsa:2064,"{""name"": ""ERBB2, CD340, HER-2, HER-2/neu, HER2, MLN_19, MLN-19, NEU, NGL, TKR1, VSCN2, c-ERB-2, c-ERB2, p185(erbB2)"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 200, ""y"": 285, ""width"": 46, ""height"": 17}",[]
entry_37,37,"BAD, BBC2, BCL2L8",gene,hsa:572,https://www.kegg.jp/dbget-bin/www_bget?hsa:572,"{""name"": ""BAD, BBC2, BCL2L8"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 542, ""y"": 626, ""width"": 46, ""height"": 17}",[]
entry_38,38,"GAB1, DFNB26",gene,hsa:2549,https://www.kegg.jp/dbget-bin/www_bget?hsa:2549,"{""name"": ""GAB1, DFNB26"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 424, ""y"": 591, ""width"": 46, ""height"": 17}",[]
entry_39,39,"TGFA, TFGA",gene,hsa:7039,https://www.kegg.jp/dbget-bin/www_bget?hsa:7039,"{""name"": ""TGFA, TFGA"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 69, ""y"": 241, ""width"": 46, ""height"": 17}",[]
entry_40,40,"MAP2K7, JNKK2, MAPKK7, MEK, MEK_7, MKK7, PRKMK7, SAPKK-4, SAPKK4...",gene,hsa:5609 hsa:6416,https://www.kegg.jp/dbget-bin/www_bget?hsa:5609+hsa:6416,"{""name"": ""MAP2K7, JNKK2, MAPKK7, MEK, MEK_7, MKK7, PRKMK7, SAPKK-4, SAPKK4..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 653, ""y"": 369, ""width"": 46, ""height"": 17}",[]
entry_41,41,"CBL, C-CBL, CBL2, FRA11B, NSLL, RNF55...",gene,hsa:867 hsa:868,https://www.kegg.jp/dbget-bin/www_bget?hsa:867+hsa:868,"{""name"": ""CBL, C-CBL, CBL2, FRA11B, NSLL, RNF55..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 508, ""y"": 229, ""width"": 46, ""height"": 17}",[]
entry_42,42,"ERBB4, ALS19, HER4, p180erbB4",gene,hsa:2066,https://www.kegg.jp/dbget-bin/www_bget?hsa:2066,"{""name"": ""ERBB4, ALS19, HER4, p180erbB4"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 200, ""y"": 589, ""width"": 46, ""height"": 17}",[]
entry_43,43,"ERBB3, ErbB-3, FERLK, HER3, LCCS2, MDA-BF-1, VSCN1, c-erbB-3, c-erbB3, erbB3-S, p180-ErbB3, p45-sErbB3, p85-sErbB3",gene,hsa:2065,https://www.kegg.jp/dbget-bin/www_bget?hsa:2065,"{""name"": ""ERBB3, ErbB-3, FERLK, HER3, LCCS2, MDA-BF-1, VSCN1, c-erbB-3, c-erbB3, erbB3-S, p180-ErbB3, p45-sErbB3, p85-sErbB3"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 200, ""y"": 427, ""width"": 46, ""height"": 17}",[]
entry_44,44,"NRG3, HRG3, pro-NRG3",gene,hsa:10718,https://www.kegg.jp/dbget-bin/www_bget?hsa:10718,"{""name"": ""NRG3, HRG3, pro-NRG3"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 69, ""y"": 632, ""width"": 46, ""height"": 17}",[]
entry_45,45,"NRG2, DON1, HRG2, NTAK",gene,hsa:9542,https://www.kegg.jp/dbget-bin/www_bget?hsa:9542,"{""name"": ""NRG2, DON1, HRG2, NTAK"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 69, ""y"": 540, ""width"": 46, ""height"": 17}",[]
entry_46,46,ELK1,gene,hsa:2002,https://www.kegg.jp/dbget-bin/www_bget?hsa:2002,"{""name"": ""ELK1"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 869, ""y"": 380, ""width"": 46, ""height"": 17}",[]
entry_47,47,"MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...",gene,hsa:5599 hsa:5601 hsa:5602,https://www.kegg.jp/dbget-bin/www_bget?hsa:5599+hsa:5601+hsa:5602,"{""name"": ""MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 758, ""y"": 369, ""width"": 46, ""height"": 17}",[]
entry_48,48,"CRK, CRKII, p38...",gene,hsa:1398 hsa:1399,https://www.kegg.jp/dbget-bin/www_bget?hsa:1398+hsa:1399,"{""name"": ""CRK, CRKII, p38..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 473, ""y"": 335, ""width"": 46, ""height"": 17}",[]
entry_49,49,"PTK2, FADK, FADK_1, FAK, FAK1, FRNK, PPP1R71, p125FAK, pp125FAK",gene,hsa:5747,https://www.kegg.jp/dbget-bin/www_bget?hsa:5747,"{""name"": ""PTK2, FADK, FADK_1, FAK, FAK1, FRNK, PPP1R71, p125FAK, pp125FAK"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 584, ""y"": 299, ""width"": 46, ""height"": 17}",[]
entry_50,50,"SOS1, GF1, GGF1, GINGF, HGF, NS4, SOS-1...",gene,hsa:6654 hsa:6655,https://www.kegg.jp/dbget-bin/www_bget?hsa:6654+hsa:6655,"{""name"": ""SOS1, GF1, GGF1, GINGF, HGF, NS4, SOS-1..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 469, ""y"": 476, ""width"": 46, ""height"": 17}",[]
entry_51,51,"GRB2, ASH, EGFRBP-GRB2, Grb3-3, MST084, MSTP084, NCKAP2",gene,hsa:2885,https://www.kegg.jp/dbget-bin/www_bget?hsa:2885,"{""name"": ""GRB2, ASH, EGFRBP-GRB2, Grb3-3, MST084, MSTP084, NCKAP2"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 389, ""y"": 476, ""width"": 46, ""height"": 17}",[]
entry_52,52,"SHC2, SCK, SHCB, SLI...",gene,hsa:25759 hsa:399694 hsa:53358 hsa:6464,https://www.kegg.jp/dbget-bin/www_bget?hsa:25759+hsa:399694+hsa:53358+hsa:6464,"{""name"": ""SHC2, SCK, SHCB, SLI..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 317, ""y"": 476, ""width"": 46, ""height"": 17}",[]
entry_53,53,"PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...",gene,hsa:5578 hsa:5579 hsa:5582,https://www.kegg.jp/dbget-bin/www_bget?hsa:5578+hsa:5579+hsa:5582,"{""name"": ""PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 621, ""y"": 194, ""width"": 46, ""height"": 17}",[]
entry_54,54,"CAMK2A, CAMKA, CaMKIINalpha, CaMKIIalpha, MRD53, MRT63...",gene,hsa:815 hsa:816 hsa:817 hsa:818,https://www.kegg.jp/dbget-bin/www_bget?hsa:815+hsa:816+hsa:817+hsa:818,"{""name"": ""CAMK2A, CAMKA, CaMKIINalpha, CaMKIIalpha, MRD53, MRT63..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 621, ""y"": 147, ""width"": 46, ""height"": 17}",[]
entry_55,55,"PLCG1, IDAA, NCKAP3, PLC-II, PLC1, PLC148, PLCgamma1...",gene,hsa:5335 hsa:5336,https://www.kegg.jp/dbget-bin/www_bget?hsa:5335+hsa:5336,"{""name"": ""PLCG1, IDAA, NCKAP3, PLC-II, PLC1, PLC148, PLCgamma1..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 391, ""y"": 169, ""width"": 46, ""height"": 17}",[]
entry_56,56,"HBEGF, DTR, DTS, DTSF, HEGFL",gene,hsa:1839,https://www.kegg.jp/dbget-bin/www_bget?hsa:1839,"{""name"": ""HBEGF, DTR, DTS, DTSF, HEGFL"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 69, ""y"": 373, ""width"": 46, ""height"": 17}",[]
entry_57,57,"NRG1, ARIA, GGF, GGF2, HGL, HRG, HRG1, HRGA, MST131, MSTP131, NDF, NRG1-IT2, SMDF",gene,hsa:3084,https://www.kegg.jp/dbget-bin/www_bget?hsa:3084,"{""name"": ""NRG1, ARIA, GGF, GGF2, HGL, HRG, HRG1, HRGA, MST131, MSTP131, NDF, NRG1-IT2, SMDF"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 69, ""y"": 516, ""width"": 46, ""height"": 17}",[]
entry_58,58,"EREG, EPR, ER, Ep",gene,hsa:2069,https://www.kegg.jp/dbget-bin/www_bget?hsa:2069,"{""name"": ""EREG, EPR, ER, Ep"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 69, ""y"": 397, ""width"": 46, ""height"": 17}",[]
entry_59,59,BTC,gene,hsa:685,https://www.kegg.jp/dbget-bin/www_bget?hsa:685,"{""name"": ""BTC"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 69, ""y"": 349, ""width"": 46, ""height"": 17}",[]
entry_60,60,Glioma,map,path:hsa05214,https://www.kegg.jp/dbget-bin/www_bget?hsa05214,"{""name"": ""Glioma"", ""type"": ""roundrectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 927, ""y"": 641, ""width"": 102, ""height"": 34}",[]
entry_61,61,C05981,compound,cpd:C05981,https://www.kegg.jp/dbget-bin/www_bget?C05981,"{""name"": ""C05981"", ""type"": ""circle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 385, ""y"": 649, ""width"": 8, ""height"": 8}",[]
entry_62,62,"JUN, AP-1, AP1, c-Jun, cJUN, p39",gene,hsa:3725,https://www.kegg.jp/dbget-bin/www_bget?hsa:3725,"{""name"": ""JUN, AP-1, AP1, c-Jun, cJUN, p39"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 869, ""y"": 357, ""width"": 46, ""height"": 17}",[]
entry_63,63,"ABL1, ABL, BCR-ABL, CHDSKM, JTK7, bcr/abl, c-ABL, c-ABL1, p150, v-abl...",gene,hsa:25 hsa:27,https://www.kegg.jp/dbget-bin/www_bget?hsa:25+hsa:27,"{""name"": ""ABL1, ABL, BCR-ABL, CHDSKM, JTK7, bcr/abl, c-ABL, c-ABL1, p150, v-abl..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 568, ""y"": 335, ""width"": 46, ""height"": 17}",[]
entry_64,64,"P3R3URF-PIK3R3, LOC110117498-PIK3R3...",gene,hsa:110117499 hsa:5290 hsa:5291 hsa:5293 hsa:5295 hsa:5296 hsa:8503,https://www.kegg.jp/dbget-bin/www_bget?hsa:110117499+hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,"{""name"": ""P3R3URF-PIK3R3, LOC110117498-PIK3R3..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 322, ""y"": 650, ""width"": 46, ""height"": 17}",[]
entry_65,65,"AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2...",gene,hsa:10000 hsa:207 hsa:208,https://www.kegg.jp/dbget-bin/www_bget?hsa:10000+hsa:207+hsa:208,"{""name"": ""AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 453, ""y"": 650, ""width"": 46, ""height"": 17}",[]
entry_66,66,"EGFR, ERBB, ERBB1, ERRP, HER1, NISBD2, NNCIS, PIG61, mENA",gene,hsa:1956,https://www.kegg.jp/dbget-bin/www_bget?hsa:1956,"{""name"": ""EGFR, ERBB, ERBB1, ERRP, HER1, NISBD2, NNCIS, PIG61, mENA"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 200, ""y"": 200, ""width"": 46, ""height"": 17}",[]
entry_67,67,Calcium signaling pathway,map,path:hsa04020,https://www.kegg.jp/dbget-bin/www_bget?hsa04020,"{""name"": ""Calcium signaling pathway"", ""type"": ""roundrectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 356, ""y"": 125, ""width"": 112, ""height"": 34}",[]
entry_68,68,MAPK signaling pathway,map,path:hsa04010,https://www.kegg.jp/dbget-bin/www_bget?hsa04010,"{""name"": ""MAPK signaling pathway"", ""type"": ""roundrectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 704, ""y"": 419, ""width"": 102, ""height"": 34}",[]
entry_69,69,"SRC, ASV, SRC1, THC6, c-SRC, p60-Src",gene,hsa:6714,https://www.kegg.jp/dbget-bin/www_bget?hsa:6714,"{""name"": ""SRC, ASV, SRC1, THC6, c-SRC, p60-Src"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 490, ""y"": 299, ""width"": 46, ""height"": 17}",[]
entry_70,70,"NRG4, HRG4",gene,hsa:145957,https://www.kegg.jp/dbget-bin/www_bget?hsa:145957,"{""name"": ""NRG4, HRG4"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 69, ""y"": 655, ""width"": 46, ""height"": 17}",[]
