id,entry_id,label,type,name,link,graphics,component_entry_ids
entry_14,14,"INSR, CD220, HHF5",gene,hsa:3643,https://www.kegg.jp/dbget-bin/www_bget?hsa:3643,"{""name"": ""INSR, CD220, HHF5"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 164, ""y"": 392, ""width"": 46, ""height"": 17}",[]
entry_15,15,"ARAF, A-RAF, ARAF1, PKS2, RAFA1...",gene,hsa:369 hsa:5894 hsa:673,https://www.kegg.jp/dbget-bin/www_bget?hsa:369+hsa:5894+hsa:673,"{""name"": ""ARAF, A-RAF, ARAF1, PKS2, RAFA1..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 461, ""y"": 631, ""width"": 46, ""height"": 17}",[]
entry_16,16,"PCK1, PCKDC, PEPCK-C, PEPCK1, PEPCKC...",gene,hsa:5105 hsa:5106,https://www.kegg.jp/dbget-bin/www_bget?hsa:5105+hsa:5106,"{""name"": ""PCK1, PCKDC, PEPCK-C, PEPCK1, PEPCKC..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1070, ""y"": 517, ""width"": 46, ""height"": 17}",[]
entry_17,17,"G6PC1, G6PC, G6PT, G6Pase, GSD1, GSD1a...",gene,hsa:2538 hsa:57818 hsa:92579,https://www.kegg.jp/dbget-bin/www_bget?hsa:2538+hsa:57818+hsa:92579,"{""name"": ""G6PC1, G6PC, G6PT, G6Pase, GSD1, GSD1a..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1142, ""y"": 517, ""width"": 46, ""height"": 17}",[]
entry_18,18,"AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2...",gene,hsa:10000 hsa:207 hsa:208,https://www.kegg.jp/dbget-bin/www_bget?hsa:10000+hsa:207+hsa:208,"{""name"": ""AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 537, ""y"": 392, ""width"": 46, ""height"": 17}",[]
entry_19,19,"P3R3URF-PIK3R3, LOC110117498-PIK3R3...",gene,hsa:110117499 hsa:5290 hsa:5291 hsa:5293 hsa:5295 hsa:5296 hsa:8503,https://www.kegg.jp/dbget-bin/www_bget?hsa:110117499+hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,"{""name"": ""P3R3URF-PIK3R3, LOC110117498-PIK3R3..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 330, ""y"": 392, ""width"": 46, ""height"": 17}",[]
entry_20,20,"PDPK1, PDK1, PDPK2, PDPK2P, PRO0461",gene,hsa:5170,https://www.kegg.jp/dbget-bin/www_bget?hsa:5170,"{""name"": ""PDPK1, PDK1, PDPK2, PDPK2P, PRO0461"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 456, ""y"": 392, ""width"": 46, ""height"": 17}",[]
entry_21,21,"IRS1, HIRS-1...",gene,hsa:3667 hsa:8471 hsa:8660,https://www.kegg.jp/dbget-bin/www_bget?hsa:3667+hsa:8471+hsa:8660,"{""name"": ""IRS1, HIRS-1..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 250, ""y"": 392, ""width"": 46, ""height"": 17}",[]
entry_22,22,C05981,compound,cpd:C05981,https://www.kegg.jp/dbget-bin/www_bget?C05981,"{""name"": ""C05981"", ""type"": ""circle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 395, ""y"": 391, ""width"": 8, ""height"": 8}",[]
entry_24,24,Glycolysis / Gluconeogenesis,map,path:hsa00010,https://www.kegg.jp/dbget-bin/www_bget?hsa00010,"{""name"": ""Glycolysis / Gluconeogenesis"", ""type"": ""roundrectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 1272, ""y"": 545, ""width"": 95, ""height"": 34}",[]
entry_25,25,Apoptosis,map,path:hsa04210,https://www.kegg.jp/dbget-bin/www_bget?hsa04210,"{""name"": ""Apoptosis"", ""type"": ""roundrectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 1266, ""y"": 307, ""width"": 92, ""height"": 25}",[]
entry_26,26,MAPK signaling pathway,map,path:hsa04010,https://www.kegg.jp/dbget-bin/www_bget?hsa04010,"{""name"": ""MAPK signaling pathway"", ""type"": ""roundrectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 431, ""y"": 663, ""width"": 112, ""height"": 34}",[]
entry_43,43,"EGFR, ERBB, ERBB1, ERRP, HER1, NISBD2, NNCIS, PIG61, mENA",gene,hsa:1956,https://www.kegg.jp/dbget-bin/www_bget?hsa:1956,"{""name"": ""EGFR, ERBB, ERBB1, ERRP, HER1, NISBD2, NNCIS, PIG61, mENA"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 164, ""y"": 631, ""width"": 46, ""height"": 17}",[]
entry_44,44,"GRB2, ASH, EGFRBP-GRB2, Grb3-3, MST084, MSTP084, NCKAP2",gene,hsa:2885,https://www.kegg.jp/dbget-bin/www_bget?hsa:2885,"{""name"": ""GRB2, ASH, EGFRBP-GRB2, Grb3-3, MST084, MSTP084, NCKAP2"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 244, ""y"": 631, ""width"": 46, ""height"": 17}",[]
entry_48,48,"STK4, KRS2, MST1, YSK3",gene,hsa:6789,https://www.kegg.jp/dbget-bin/www_bget?hsa:6789,"{""name"": ""STK4, KRS2, MST1, YSK3"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 486, ""y"": 282, ""width"": 46, ""height"": 17}",[]
entry_53,53,"EGF, HOMG4, URG",gene,hsa:1950,https://www.kegg.jp/dbget-bin/www_bget?hsa:1950,"{""name"": ""EGF, HOMG4, URG"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 93, ""y"": 631, ""width"": 46, ""height"": 17}",[]
entry_56,56,PI3K-Akt signaling pathway,map,path:hsa04151,https://www.kegg.jp/dbget-bin/www_bget?hsa04151,"{""name"": ""PI3K-Akt signaling pathway"", ""type"": ""roundrectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 432, ""y"": 439, ""width"": 112, ""height"": 34}",[]
entry_61,61,"PTEN, 10q23del, BZS, CWS1, DEC, GLM2, MHAM, MMAC1, PTEN1, PTENbeta, PTENgama, TEP1",gene,hsa:5728,https://www.kegg.jp/dbget-bin/www_bget?hsa:5728,"{""name"": ""PTEN, 10q23del, BZS, CWS1, DEC, GLM2, MHAM, MMAC1, PTEN1, PTENbeta, PTENgama, TEP1"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 456, ""y"": 347, ""width"": 46, ""height"": 17}",[]
entry_68,68,"SKP2, FBL1, FBXL1, FLB1, p45",gene,hsa:6502,https://www.kegg.jp/dbget-bin/www_bget?hsa:6502,"{""name"": ""SKP2, FBL1, FBXL1, FLB1, p45"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 661, ""y"": 268, ""width"": 46, ""height"": 17}",[]
entry_69,69,"MDM2, ACTFS, HDMX, LSKB, hdm2",gene,hsa:4193,https://www.kegg.jp/dbget-bin/www_bget?hsa:4193,"{""name"": ""MDM2, ACTFS, HDMX, LSKB, hdm2"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 661, ""y"": 291, ""width"": 46, ""height"": 17}",[]
entry_70,70,"CREBBP, CBP, KAT3A, MKHK1, RSTS, RSTS1...",gene,hsa:1387 hsa:2033,https://www.kegg.jp/dbget-bin/www_bget?hsa:1387+hsa:2033,"{""name"": ""CREBBP, CBP, KAT3A, MKHK1, RSTS, RSTS1..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 802, ""y"": 357, ""width"": 46, ""height"": 17}",[]
entry_71,71,"SIRT1, SIR2, SIR2L1, SIR2alpha",gene,hsa:23411,https://www.kegg.jp/dbget-bin/www_bget?hsa:23411,"{""name"": ""SIRT1, SIR2, SIR2L1, SIR2alpha"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 868, ""y"": 357, ""width"": 46, ""height"": 17}",[]
entry_72,72,"IGF1, IGF, IGF-I, IGFI, MGF",gene,hsa:3479,https://www.kegg.jp/dbget-bin/www_bget?hsa:3479,"{""name"": ""IGF1, IGF, IGF-I, IGFI, MGF"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 93, ""y"": 354, ""width"": 46, ""height"": 17}",[]
entry_73,73,"IGF1R, CD221, IGFIR, IGFR, JTK13",gene,hsa:3480,https://www.kegg.jp/dbget-bin/www_bget?hsa:3480,"{""name"": ""IGF1R, CD221, IGFIR, IGFR, JTK13"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 164, ""y"": 354, ""width"": 46, ""height"": 17}",[]
entry_76,76,FOXO6...,gene,hsa:100132074 hsa:2308 hsa:2309 hsa:4303,https://www.kegg.jp/dbget-bin/www_bget?hsa:100132074+hsa:2308+hsa:2309+hsa:4303,"{""name"": ""FOXO6..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 837, ""y"": 408, ""width"": 46, ""height"": 17}",[]
entry_77,77,Ubiquitin mediated proteolysis,map,path:hsa04120,https://www.kegg.jp/dbget-bin/www_bget?hsa04120,"{""name"": ""Ubiquitin mediated proteolysis"", ""type"": ""roundrectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 669, ""y"": 197, ""width"": 112, ""height"": 34}",[]
entry_79,79,"CDK2, CDKN2, p33(CDK2)",gene,hsa:1017,https://www.kegg.jp/dbget-bin/www_bget?hsa:1017,"{""name"": ""CDK2, CDKN2, p33(CDK2)"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 693, ""y"": 545, ""width"": 46, ""height"": 17}",[]
entry_82,82,"CCNB3, CYCB3...",gene,hsa:85417 hsa:891 hsa:9133,https://www.kegg.jp/dbget-bin/www_bget?hsa:85417+hsa:891+hsa:9133,"{""name"": ""CCNB3, CYCB3..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1070, ""y"": 78, ""width"": 46, ""height"": 17}",[]
entry_83,83,"CCND1, BCL1, D11S287E, PRAD1, U21B31...",gene,hsa:595 hsa:894,https://www.kegg.jp/dbget-bin/www_bget?hsa:595+hsa:894,"{""name"": ""CCND1, BCL1, D11S287E, PRAD1, U21B31..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1141, ""y"": 78, ""width"": 46, ""height"": 17}",[]
entry_84,84,"CDKN2B, CDK4I, INK4B, MTS2, P15, TP15, p15INK4b",gene,hsa:1030,https://www.kegg.jp/dbget-bin/www_bget?hsa:1030,"{""name"": ""CDKN2B, CDK4I, INK4B, MTS2, P15, TP15, p15INK4b"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1070, ""y"": 130, ""width"": 46, ""height"": 17}",[]
entry_85,85,"CDKN2D, INK4D, p19, p19-INK4D",gene,hsa:1032,https://www.kegg.jp/dbget-bin/www_bget?hsa:1032,"{""name"": ""CDKN2D, INK4D, p19, p19-INK4D"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1141, ""y"": 130, ""width"": 46, ""height"": 17}",[]
entry_86,86,"CDKN1A, CAP20, CDKN1, CIP1, MDA-6, P21, SDI1, WAF1, p21CIP1",gene,hsa:1026,https://www.kegg.jp/dbget-bin/www_bget?hsa:1026,"{""name"": ""CDKN1A, CAP20, CDKN1, CIP1, MDA-6, P21, SDI1, WAF1, p21CIP1"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1070, ""y"": 155, ""width"": 46, ""height"": 17}",[]
entry_87,87,"CDKN1B, CDKN4, KIP1, MEN1B, MEN4, P27KIP1",gene,hsa:1027,https://www.kegg.jp/dbget-bin/www_bget?hsa:1027,"{""name"": ""CDKN1B, CDKN4, KIP1, MEN1B, MEN4, P27KIP1"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1141, ""y"": 155, ""width"": 46, ""height"": 17}",[]
entry_88,88,"RBL2, BRUWAG, P130, Rb2",gene,hsa:5934,https://www.kegg.jp/dbget-bin/www_bget?hsa:5934,"{""name"": ""RBL2, BRUWAG, P130, Rb2"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1070, ""y"": 191, ""width"": 46, ""height"": 17}",[]
entry_89,89,"PLK4, MCCRP2, SAK, STK18...",gene,hsa:10733 hsa:10769 hsa:1263 hsa:5347,https://www.kegg.jp/dbget-bin/www_bget?hsa:10733+hsa:10769+hsa:1263+hsa:5347,"{""name"": ""PLK4, MCCRP2, SAK, STK18..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1070, ""y"": 217, ""width"": 46, ""height"": 17}",[]
entry_90,90,"GADD45G, CR6, DDIT2, GADD45gamma, GRP17...",gene,hsa:10912 hsa:1647 hsa:4616,https://www.kegg.jp/dbget-bin/www_bget?hsa:10912+hsa:1647+hsa:4616,"{""name"": ""GADD45G, CR6, DDIT2, GADD45gamma, GRP17..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1141, ""y"": 217, ""width"": 46, ""height"": 17}",[]
entry_91,91,"FASLG, ALPS1B, APT1LG1, APTL, CD178, CD95-L, CD95L, FASL, TNFSF6, TNLG1A",gene,hsa:356,https://www.kegg.jp/dbget-bin/www_bget?hsa:356,"{""name"": ""FASLG, ALPS1B, APT1LG1, APTL, CD178, CD95-L, CD95L, FASL, TNFSF6, TNLG1A"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1070, ""y"": 270, ""width"": 46, ""height"": 17}",[]
entry_92,92,"BCL2L11, BAM, BIM, BOD",gene,hsa:10018,https://www.kegg.jp/dbget-bin/www_bget?hsa:10018,"{""name"": ""BCL2L11, BAM, BIM, BOD"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1141, ""y"": 270, ""width"": 46, ""height"": 17}",[]
entry_93,93,"TNFSF10, APO2L, Apo-2L, CD253, TANCR, TL2, TNLG6A, TRAIL",gene,hsa:8743,https://www.kegg.jp/dbget-bin/www_bget?hsa:8743,"{""name"": ""TNFSF10, APO2L, Apo-2L, CD253, TANCR, TL2, TNLG6A, TRAIL"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1070, ""y"": 294, ""width"": 46, ""height"": 17}",[]
entry_94,94,"BCL6, BCL5, BCL6A, LAZ3, ZBTB27, ZNF51",gene,hsa:604,https://www.kegg.jp/dbget-bin/www_bget?hsa:604,"{""name"": ""BCL6, BCL5, BCL6A, LAZ3, ZBTB27, ZNF51"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1141, ""y"": 294, ""width"": 46, ""height"": 17}",[]
entry_95,95,CAT,gene,hsa:847,https://www.kegg.jp/dbget-bin/www_bget?hsa:847,"{""name"": ""CAT"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1070, ""y"": 421, ""width"": 46, ""height"": 17}",[]
entry_96,96,"SOD2, GC1, GClnc1, IPO-B, IPOB, MNSOD, MVCD6, Mn-SOD",gene,hsa:6648,https://www.kegg.jp/dbget-bin/www_bget?hsa:6648,"{""name"": ""SOD2, GC1, GClnc1, IPO-B, IPOB, MNSOD, MVCD6, Mn-SOD"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1141, ""y"": 409, ""width"": 46, ""height"": 17}",[]
entry_97,97,"GADD45G, CR6, DDIT2, GADD45gamma, GRP17...",gene,hsa:10912 hsa:1647 hsa:4616,https://www.kegg.jp/dbget-bin/www_bget?hsa:10912+hsa:1647+hsa:4616,"{""name"": ""GADD45G, CR6, DDIT2, GADD45gamma, GRP17..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1070, ""y"": 445, ""width"": 46, ""height"": 17}",[]
entry_98,98,"ATM, AT1, ATA, ATC, ATD, ATDC, ATE, TEL1, TELO1",gene,hsa:472,https://www.kegg.jp/dbget-bin/www_bget?hsa:472,"{""name"": ""ATM, AT1, ATA, ATC, ATD, ATDC, ATE, TEL1, TELO1"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1141, ""y"": 433, ""width"": 46, ""height"": 17}",[]
entry_99,99,"BCL6, BCL5, BCL6A, LAZ3, ZBTB27, ZNF51",gene,hsa:604,https://www.kegg.jp/dbget-bin/www_bget?hsa:604,"{""name"": ""BCL6, BCL5, BCL6A, LAZ3, ZBTB27, ZNF51"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1070, ""y"": 577, ""width"": 46, ""height"": 17}",[]
entry_100,100,"IL7R, CD127, CDW127, IL-7R-alpha, IL-7Ralpha, IL7RA, IL7Ralpha, ILRA, IMD104, lnc-IL7R, sIL-7R",gene,hsa:3575,https://www.kegg.jp/dbget-bin/www_bget?hsa:3575,"{""name"": ""IL7R, CD127, CDW127, IL-7R-alpha, IL-7Ralpha, IL7RA, IL7Ralpha, ILRA, IMD104, lnc-IL7R, sIL-7R"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1142, ""y"": 577, ""width"": 46, ""height"": 17}",[]
entry_101,101,"KLF2, LKLF",gene,hsa:10365,https://www.kegg.jp/dbget-bin/www_bget?hsa:10365,"{""name"": ""KLF2, LKLF"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1070, ""y"": 603, ""width"": 46, ""height"": 17}",[]
entry_102,102,"S1PR1, CD363, CHEDG1, D1S3362, ECGF1, EDG-1, EDG1, S1P1...",gene,hsa:1901 hsa:8698,https://www.kegg.jp/dbget-bin/www_bget?hsa:1901+hsa:8698,"{""name"": ""S1PR1, CD363, CHEDG1, D1S3362, ECGF1, EDG-1, EDG1, S1P1..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1142, ""y"": 603, ""width"": 46, ""height"": 17}",[]
entry_103,103,"RAG1, RAG-1, RNF74...",gene,hsa:5896 hsa:5897,https://www.kegg.jp/dbget-bin/www_bget?hsa:5896+hsa:5897,"{""name"": ""RAG1, RAG-1, RNF74..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1070, ""y"": 630, ""width"": 46, ""height"": 17}",[]
entry_111,111,Cell cycle,map,path:hsa04110,https://www.kegg.jp/dbget-bin/www_bget?hsa04110,"{""name"": ""Cell cycle"", ""type"": ""roundrectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 1264, ""y"": 184, ""width"": 92, ""height"": 25}",[]
entry_115,115,"GRM1, GPRC1A, MGLU1, MGLUR1, PPP1R85, SCA44, SCAR13",gene,hsa:2911,https://www.kegg.jp/dbget-bin/www_bget?hsa:2911,"{""name"": ""GRM1, GPRC1A, MGLU1, MGLUR1, PPP1R85, SCA44, SCAR13"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 164, ""y"": 490, ""width"": 46, ""height"": 17}",[]
entry_117,117,"HOMER3, HOMER-3, VESL3...",gene,hsa:9454 hsa:9455 hsa:9456,https://www.kegg.jp/dbget-bin/www_bget?hsa:9454+hsa:9455+hsa:9456,"{""name"": ""HOMER3, HOMER-3, VESL3..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 225, ""y"": 444, ""width"": 46, ""height"": 17}",[]
entry_118,118,"AGAP2, CENTG1, GGAP2, PIKE",gene,hsa:116986,https://www.kegg.jp/dbget-bin/www_bget?hsa:116986,"{""name"": ""AGAP2, CENTG1, GGAP2, PIKE"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 225, ""y"": 465, ""width"": 46, ""height"": 17}",[]
entry_119,119,"TPTEP2-CSNK1E, LOC400927-CSNK1E...",gene,hsa:102800317 hsa:1454,https://www.kegg.jp/dbget-bin/www_bget?hsa:102800317+hsa:1454,"{""name"": ""TPTEP2-CSNK1E, LOC400927-CSNK1E..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 537, ""y"": 490, ""width"": 46, ""height"": 17}",[]
entry_123,123,"BNIP3, HABON, NIP3",gene,hsa:664,https://www.kegg.jp/dbget-bin/www_bget?hsa:664,"{""name"": ""BNIP3, HABON, NIP3"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 1070, ""y"": 327, ""width"": 46, ""height"": 17}",[]
