id,entry_id,label,type,name,link,graphics,component_entry_ids
entry_29,29,"MAP4K4, FLH21957, HEL-S-31, HGK, MEKKK4, NIK",gene,hsa:9448,https://www.kegg.jp/dbget-bin/www_bget?hsa:9448,"{""name"": ""MAP4K4, FLH21957, HEL-S-31, HGK, MEKKK4, NIK"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 494, ""y"": 487, ""width"": 46, ""height"": 17}",[]
entry_30,30,"PLA2G4B, HsT16992, cPLA2-beta...",gene,hsa:100137049 hsa:123745 hsa:255189 hsa:283748 hsa:5321 hsa:8605 hsa:8681,https://www.kegg.jp/dbget-bin/www_bget?hsa:100137049+hsa:123745+hsa:255189+hsa:283748+hsa:5321+hsa:8605+hsa:8681,"{""name"": ""PLA2G4B, HsT16992, cPLA2-beta..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 850, ""y"": 219, ""width"": 46, ""height"": 17}",[]
entry_31,31,"STMN1, C1orf215, LAP18, Lag, OP18, PP17, PP19, PR22, SMN",gene,hsa:3925,https://www.kegg.jp/dbget-bin/www_bget?hsa:3925,"{""name"": ""STMN1, C1orf215, LAP18, Lag, OP18, PP17, PP19, PR22, SMN"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 850, ""y"": 195, ""width"": 46, ""height"": 17}",[]
entry_32,32,"MAPT, DDPAC, FTD1, FTDP-17, MAPTL, MSTD, MTBT1, MTBT2, PPND, PPP1R103, TAU, Tau-PHF6, tau-40",gene,hsa:4137,https://www.kegg.jp/dbget-bin/www_bget?hsa:4137,"{""name"": ""MAPT, DDPAC, FTD1, FTDP-17, MAPTL, MSTD, MTBT1, MTBT2, PPND, PPP1R103, TAU, Tau-PHF6, tau-40"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 850, ""y"": 174, ""width"": 46, ""height"": 17}",[]
entry_33,33,"NFKB1, CVID12, EBP-1, KBF1, NF-kB, NF-kB1, NF-kappa-B1, NF-kappaB, NF-kappabeta, NFKB-p105, NFKB-p50, NFkappaB...",gene,hsa:4790 hsa:4791 hsa:5970 hsa:5971,https://www.kegg.jp/dbget-bin/www_bget?hsa:4790+hsa:4791+hsa:5970+hsa:5971,"{""name"": ""NFKB1, CVID12, EBP-1, KBF1, NF-kB, NF-kB1, NF-kappa-B1, NF-kappaB, NF-kappabeta, NFKB-p105, NFKB-p50, NFkappaB..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 914, ""y"": 131, ""width"": 46, ""height"": 17}",[]
entry_34,34,"CHUK, BPS2, IKBKA, IKK-1, IKK-alpha, IKK1, IKKA, NFKBIKA, TCF16...",gene,hsa:1147 hsa:3551 hsa:8517,https://www.kegg.jp/dbget-bin/www_bget?hsa:1147+hsa:3551+hsa:8517,"{""name"": ""CHUK, BPS2, IKBKA, IKK-1, IKK-alpha, IKK1, IKKA, NFKBIKA, TCF16..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 786, ""y"": 142, ""width"": 46, ""height"": 17}",[]
entry_35,35,"MAP3K14, FTDCR1B, HS, HSNIK, IMD112, NIK",gene,hsa:9020,https://www.kegg.jp/dbget-bin/www_bget?hsa:9020,"{""name"": ""MAP3K14, FTDCR1B, HS, HSNIK, IMD112, NIK"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 786, ""y"": 121, ""width"": 46, ""height"": 17}",[]
entry_36,36,"MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...",gene,hsa:5594 hsa:5595,https://www.kegg.jp/dbget-bin/www_bget?hsa:5594+hsa:5595,"{""name"": ""MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 763, ""y"": 311, ""width"": 46, ""height"": 17}",[]
entry_37,37,"LAMTOR3, MAP2K1IP1, MAPBP, MAPKSP1, MP1, PRO0633, Ragulator3",gene,hsa:8649,https://www.kegg.jp/dbget-bin/www_bget?hsa:8649,"{""name"": ""LAMTOR3, MAP2K1IP1, MAPBP, MAPKSP1, MP1, PRO0633, Ragulator3"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 737, ""y"": 286, ""width"": 46, ""height"": 17}",[]
entry_38,38,"MAP2K2, CFC4, MAPKK2, MEK2, MKK2, PRKMK2",gene,hsa:5605,https://www.kegg.jp/dbget-bin/www_bget?hsa:5605,"{""name"": ""MAP2K2, CFC4, MAPKK2, MEK2, MKK2, PRKMK2"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 676, ""y"": 322, ""width"": 46, ""height"": 17}",[]
entry_39,39,"MAP2K1, CFC3, MAPKK1, MEK1, MEL, MKK1, PRKMK1",gene,hsa:5604,https://www.kegg.jp/dbget-bin/www_bget?hsa:5604,"{""name"": ""MAP2K1, CFC3, MAPKK1, MEK1, MEL, MKK1, PRKMK1"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 676, ""y"": 300, ""width"": 46, ""height"": 17}",[]
entry_40,40,"RAF1, CMD1NN, CRAF, NS5, Raf-1, c-Raf",gene,hsa:5894,https://www.kegg.jp/dbget-bin/www_bget?hsa:5894,"{""name"": ""RAF1, CMD1NN, CRAF, NS5, Raf-1, c-Raf"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 581, ""y"": 336, ""width"": 46, ""height"": 17}",[]
entry_41,41,"BRAF, B-RAF1, B-raf, BRAF-1, BRAF1, NS7, RAFB1",gene,hsa:673,https://www.kegg.jp/dbget-bin/www_bget?hsa:673,"{""name"": ""BRAF, B-RAF1, B-raf, BRAF-1, BRAF1, NS7, RAFB1"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 581, ""y"": 312, ""width"": 46, ""height"": 17}",[]
entry_42,42,"RASA1, CM-AVM, CMAVM, CMAVM1, GAP, PKWS, RASA, RASGAP, p120, p120GAP, p120RASGAP",gene,hsa:5921,https://www.kegg.jp/dbget-bin/www_bget?hsa:5921,"{""name"": ""RASA1, CM-AVM, CMAVM, CMAVM1, GAP, PKWS, RASA, RASGAP, p120, p120GAP, p120RASGAP"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 421, ""y"": 371, ""width"": 46, ""height"": 17}",[]
entry_43,43,"NF1, NFNS, VRNF, WSS",gene,hsa:4763,https://www.kegg.jp/dbget-bin/www_bget?hsa:4763,"{""name"": ""NF1, NFNS, VRNF, WSS"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 421, ""y"": 350, ""width"": 46, ""height"": 17}",[]
entry_44,44,"PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...",gene,hsa:5578 hsa:5579 hsa:5582,https://www.kegg.jp/dbget-bin/www_bget?hsa:5578+hsa:5579+hsa:5582,"{""name"": ""PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 487, ""y"": 257, ""width"": 46, ""height"": 17}",[]
entry_45,45,"RAP1A, C21KG, G-22K, KREV-1, KREV1, RAP1, SMGP21...",gene,hsa:5906 hsa:5908,https://www.kegg.jp/dbget-bin/www_bget?hsa:5906+hsa:5908,"{""name"": ""RAP1A, C21KG, G-22K, KREV-1, KREV1, RAP1, SMGP21..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 528, ""y"": 219, ""width"": 46, ""height"": 17}",[]
entry_46,46,"PRKACA, CAFD1, PKACA, PPNAD4...",gene,hsa:5566 hsa:5567 hsa:5568,https://www.kegg.jp/dbget-bin/www_bget?hsa:5566+hsa:5567+hsa:5568,"{""name"": ""PRKACA, CAFD1, PKACA, PPNAD4..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 528, ""y"": 170, ""width"": 46, ""height"": 17}",[]
entry_47,47,"RAPGEF2, CNrasGEF, NRAPGEP, PDZ-GEF1, PDZGEF1, RA-GEF, RA-GEF-1, RAGEF, Rap-GEP, nRap_GEP",gene,hsa:9693,https://www.kegg.jp/dbget-bin/www_bget?hsa:9693,"{""name"": ""RAPGEF2, CNrasGEF, NRAPGEP, PDZ-GEF1, PDZGEF1, RA-GEF, RA-GEF-1, RAGEF, Rap-GEP, nRap_GEP"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 447, ""y"": 229, ""width"": 46, ""height"": 17}",[]
entry_48,48,"RASA2, GAP1M",gene,hsa:5922,https://www.kegg.jp/dbget-bin/www_bget?hsa:5922,"{""name"": ""RASA2, GAP1M"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 357, ""y"": 364, ""width"": 46, ""height"": 17}",[]
entry_49,49,"RRAS2, NS12, TC21...",gene,hsa:22800 hsa:22808 hsa:3265 hsa:3845 hsa:4893 hsa:6237,https://www.kegg.jp/dbget-bin/www_bget?hsa:22800+hsa:22808+hsa:3265+hsa:3845+hsa:4893+hsa:6237,"{""name"": ""RRAS2, NS12, TC21..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 408, ""y"": 311, ""width"": 46, ""height"": 17}",[]
entry_50,50,"RASGRP1, CALDAG-GEFI, CALDAG-GEFII, IMD64, RASGRP...",gene,hsa:10125 hsa:10235 hsa:115727 hsa:25780,https://www.kegg.jp/dbget-bin/www_bget?hsa:10125+hsa:10235+hsa:115727+hsa:25780,"{""name"": ""RASGRP1, CALDAG-GEFI, CALDAG-GEFII, IMD64, RASGRP..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 392, ""y"": 257, ""width"": 46, ""height"": 17}",[]
entry_51,51,"SOS1, GF1, GGF1, GINGF, HGF, NS4, SOS-1...",gene,hsa:6654 hsa:6655,https://www.kegg.jp/dbget-bin/www_bget?hsa:6654+hsa:6655,"{""name"": ""SOS1, GF1, GGF1, GINGF, HGF, NS4, SOS-1..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 346, ""y"": 311, ""width"": 46, ""height"": 17}",[]
entry_52,52,"GNA12, HG1M1, NNX3, RMP, gep...",gene,hsa:2768 hsa:55970,https://www.kegg.jp/dbget-bin/www_bget?hsa:2768+hsa:55970,"{""name"": ""GNA12, HG1M1, NNX3, RMP, gep..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 262, ""y"": 364, ""width"": 46, ""height"": 17}",[]
entry_53,53,"GRB2, ASH, EGFRBP-GRB2, Grb3-3, MST084, MSTP084, NCKAP2",gene,hsa:2885,https://www.kegg.jp/dbget-bin/www_bget?hsa:2885,"{""name"": ""GRB2, ASH, EGFRBP-GRB2, Grb3-3, MST084, MSTP084, NCKAP2"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 283, ""y"": 311, ""width"": 46, ""height"": 17}",[]
entry_54,54,"CSF1R, BANDDOS, C-FMS, CD115, CSF-1R, CSFR, FIM2, FMS, GPSC, HDLS, HDLS1, M-CSF-R...",gene,hsa:1436 hsa:1956 hsa:1969 hsa:2064 hsa:2065 hsa:2066 hsa:2260 hsa:2261 hsa:2263 hsa:2264 hsa:2321 hsa:2322 hsa:2324 hsa:3480 hsa:3643 hsa:3791 hsa:3815 hsa:4233 hsa:4804 hsa:4914 hsa:4915 hsa:5156 hsa:5159 hsa:5979 hsa:7010,https://www.kegg.jp/dbget-bin/www_bget?hsa:1436+hsa:1956+hsa:1969+hsa:2064+hsa:2065+hsa:2066+hsa:2260+hsa:2261+hsa:2263+hsa:2264+hsa:2321+hsa:2322+hsa:2324+hsa:3480+hsa:3643+hsa:3791+hsa:3815+hsa:4233+hsa:4804+hsa:4914+hsa:4915+hsa:5156+hsa:5159+hsa:5979+hsa:7010,"{""name"": ""CSF1R, BANDDOS, C-FMS, CD115, CSF-1R, CSFR, FIM2, FMS, GPSC, HDLS, HDLS1, M-CSF-R..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 220, ""y"": 311, ""width"": 46, ""height"": 17}",[]
entry_55,55,CACNG3...,gene,hsa:10368 hsa:10369 hsa:27091 hsa:27092 hsa:55799 hsa:59283 hsa:59284 hsa:59285 hsa:773 hsa:774 hsa:775 hsa:776 hsa:777 hsa:778 hsa:779 hsa:781 hsa:782 hsa:783 hsa:784 hsa:785 hsa:786 hsa:8911 hsa:8912 hsa:8913 hsa:9254 hsa:93589,https://www.kegg.jp/dbget-bin/www_bget?hsa:10368+hsa:10369+hsa:27091+hsa:27092+hsa:55799+hsa:59283+hsa:59284+hsa:59285+hsa:773+hsa:774+hsa:775+hsa:776+hsa:777+hsa:778+hsa:779+hsa:781+hsa:782+hsa:783+hsa:784+hsa:785+hsa:786+hsa:8911+hsa:8912+hsa:8913+hsa:9254+hsa:93589,"{""name"": ""CACNG3..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 220, ""y"": 176, ""width"": 46, ""height"": 17}",[]
entry_56,56,TITLE:MAPK signaling pathway,map,path:hsa04010,https://www.kegg.jp/dbget-bin/www_bget?hsa04010,"{""name"": ""TITLE:MAPK signaling pathway"", ""type"": ""roundrectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 154, ""y"": 58, ""width"": 228, ""height"": 25}",[]
entry_57,57,Phosphatidylinositol signaling system,map,path:hsa04070,https://www.kegg.jp/dbget-bin/www_bget?hsa04070,"{""name"": ""Phosphatidylinositol signaling system"", ""type"": ""roundrectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 630, ""y"": 86, ""width"": 121, ""height"": 38}",[]
entry_58,58,Cell cycle,map,path:hsa04110,https://www.kegg.jp/dbget-bin/www_bget?hsa04110,"{""name"": ""Cell cycle"", ""type"": ""roundrectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 1301, ""y"": 602, ""width"": 34, ""height"": 271}",[]
entry_59,59,Apoptosis,map,path:hsa04210,https://www.kegg.jp/dbget-bin/www_bget?hsa04210,"{""name"": ""Apoptosis"", ""type"": ""roundrectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 1223, ""y"": 623, ""width"": 94, ""height"": 26}",[]
entry_60,60,Wnt signaling pathway,map,path:hsa04310,https://www.kegg.jp/dbget-bin/www_bget?hsa04310,"{""name"": ""Wnt signaling pathway"", ""type"": ""roundrectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 1039, ""y"": 852, ""width"": 94, ""height"": 38}",[]
entry_61,61,p53 signaling pathway,map,path:hsa04115,https://www.kegg.jp/dbget-bin/www_bget?hsa04115,"{""name"": ""p53 signaling pathway"", ""type"": ""roundrectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#FFFFFF"", ""x"": 1039, ""y"": 614, ""width"": 94, ""height"": 38}",[]
entry_62,62,"NR4A1, GFRP1, HMR, N10, NAK-1, NGFIB, NP10, NUR77, TR3",gene,hsa:3164,https://www.kegg.jp/dbget-bin/www_bget?hsa:3164,"{""name"": ""NR4A1, GFRP1, HMR, N10, NAK-1, NGFIB, NP10, NUR77, TR3"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 914, ""y"": 915, ""width"": 46, ""height"": 17}",[]
entry_63,63,"MAPK7, BMK1, ERK4, ERK5, PRKM7",gene,hsa:5598,https://www.kegg.jp/dbget-bin/www_bget?hsa:5598,"{""name"": ""MAPK7, BMK1, ERK4, ERK5, PRKM7"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 763, ""y"": 915, ""width"": 46, ""height"": 17}",[]
entry_64,64,"MAP2K5, HsT17454, MAPKK5, MEK5, PRKMK5",gene,hsa:5607,https://www.kegg.jp/dbget-bin/www_bget?hsa:5607,"{""name"": ""MAP2K5, HsT17454, MAPKK5, MEK5, PRKMK5"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 676, ""y"": 915, ""width"": 46, ""height"": 17}",[]
entry_65,65,NLK,gene,hsa:51701,https://www.kegg.jp/dbget-bin/www_bget?hsa:51701,"{""name"": ""NLK"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 786, ""y"": 852, ""width"": 46, ""height"": 17}",[]
entry_66,66,CDC25B,gene,hsa:994,https://www.kegg.jp/dbget-bin/www_bget?hsa:994,"{""name"": ""CDC25B"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 851, ""y"": 822, ""width"": 46, ""height"": 17}",[]
entry_67,67,"RPS6KA4, MSK2, RSK-B, S6K-alpha-4...",gene,hsa:8986 hsa:9252,https://www.kegg.jp/dbget-bin/www_bget?hsa:8986+hsa:9252,"{""name"": ""RPS6KA4, MSK2, RSK-B, S6K-alpha-4..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 851, ""y"": 800, ""width"": 46, ""height"": 17}",[]
entry_68,68,"MAPKAPK3, 3PK, MAPKAP-K3, MAPKAP3, MAPKAPK-3, MDPT3, MK-3, MK3...",gene,hsa:7867 hsa:9261,https://www.kegg.jp/dbget-bin/www_bget?hsa:7867+hsa:9261,"{""name"": ""MAPKAPK3, 3PK, MAPKAP-K3, MAPKAP3, MAPKAPK-3, MDPT3, MK-3, MK3..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 851, ""y"": 779, ""width"": 46, ""height"": 17}",[]
entry_69,69,"ATF4, CREB-2, CREB2, TAXREB67, TXREB",gene,hsa:468,https://www.kegg.jp/dbget-bin/www_bget?hsa:468,"{""name"": ""ATF4, CREB-2, CREB2, TAXREB67, TXREB"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 914, ""y"": 801, ""width"": 46, ""height"": 17}",[]
entry_70,70,"MEF2C, C5DELq14.3, DEL5q14.3, NEDHSIL",gene,hsa:4208,https://www.kegg.jp/dbget-bin/www_bget?hsa:4208,"{""name"": ""MEF2C, C5DELq14.3, DEL5q14.3, NEDHSIL"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 914, ""y"": 736, ""width"": 46, ""height"": 17}",[]
entry_71,71,"MAX, PDMCS, bHLHd4",gene,hsa:4149,https://www.kegg.jp/dbget-bin/www_bget?hsa:4149,"{""name"": ""MAX, PDMCS, bHLHd4"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 914, ""y"": 714, ""width"": 46, ""height"": 17}",[]
entry_72,72,"DDIT3, AltDDIT3, C/EBPzeta, CEBPZ, CHOP, CHOP-10, CHOP10, GADD153",gene,hsa:1649,https://www.kegg.jp/dbget-bin/www_bget?hsa:1649,"{""name"": ""DDIT3, AltDDIT3, C/EBPzeta, CEBPZ, CHOP, CHOP-10, CHOP10, GADD153"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 914, ""y"": 692, ""width"": 46, ""height"": 17}",[]
entry_73,73,"ELK4, SAP1",gene,hsa:2005,https://www.kegg.jp/dbget-bin/www_bget?hsa:2005,"{""name"": ""ELK4, SAP1"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 914, ""y"": 670, ""width"": 46, ""height"": 17}",[]
entry_74,74,"TP53, BCC7, BMFS5, LFS1, P53, TRP53",gene,hsa:7157,https://www.kegg.jp/dbget-bin/www_bget?hsa:7157,"{""name"": ""TP53, BCC7, BMFS5, LFS1, P53, TRP53"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 914, ""y"": 614, ""width"": 46, ""height"": 17}",[]
entry_75,75,ELK1,gene,hsa:2002,https://www.kegg.jp/dbget-bin/www_bget?hsa:2002,"{""name"": ""ELK1"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 914, ""y"": 593, ""width"": 46, ""height"": 17}",[]
entry_76,76,"ATF2, CRE-BP1, CREB-2, CREB2, HB16, TREB7",gene,hsa:1386,https://www.kegg.jp/dbget-bin/www_bget?hsa:1386,"{""name"": ""ATF2, CRE-BP1, CREB-2, CREB2, HB16, TREB7"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 914, ""y"": 571, ""width"": 46, ""height"": 17}",[]
entry_77,77,"MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...",gene,hsa:1432 hsa:5600 hsa:5603 hsa:6300,https://www.kegg.jp/dbget-bin/www_bget?hsa:1432+hsa:5600+hsa:5603+hsa:6300,"{""name"": ""MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA..."", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 763, ""y"": 703, ""width"": 46, ""height"": 17}",[]
entry_78,78,"PPP5C, PP5, PPP5, PPT",gene,hsa:5536,https://www.kegg.jp/dbget-bin/www_bget?hsa:5536,"{""name"": ""PPP5C, PP5, PPP5, PPT"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 657, ""y"": 756, ""width"": 46, ""height"": 17}",[]
entry_79,79,"MAP2K6, MAPKK6, MEK6, MKK6, PRKMK6, SAPKK-3, SAPKK3",gene,hsa:5608,https://www.kegg.jp/dbget-bin/www_bget?hsa:5608,"{""name"": ""MAP2K6, MAPKK6, MEK6, MKK6, PRKMK6, SAPKK-3, SAPKK3"", ""type"": ""rectangle"", ""fgcolor"": ""#000000"", ""bgcolor"": ""#BFFFBF"", ""x"": 676, ""y"": 719, ""width"": 46, ""height"": 17}",[]
